x1,x2,label
1.2848,1.2718,outer
0.6601,-0.3695,inner
1.4393,-0.5259,outer
-2.2076,0.5076,outer
-0.6459,-0.1168,inner
1.3851,0.8251,outer
0.689,0.0965,inner
-0.2678,-0.3653,inner
0.1661,0.1466,inner
-0.7768,0.3042,inner
-1.2505,-1.2034,outer
-0.1706,-0.3562,inner
-0.2191,0.0633,inner
-0.4035,0.6945,inner
0.0126,-0.9777,inner
-0.8715,-0.3343,inner
-0.0145,-0.0118,inner
-0.0056,0.1031,inner
0.8455,-0.483,inner
0.8099,-0.3382,inner
-0.6786,2.513,outer
0.5366,0.5435,inner
0.5986,-0.5427,inner
-0.2652,-0.574,inner
-0.6888,-0.3338,inner
-0.9779,1.3672,outer
0.0518,-0.8421,inner
-1.824,-0.2712,outer
-0.6447,0.044,inner
-2.4486,0.6875,outer
0.5323,-1.6086,outer
-1.683,-1.5974,outer
2.3701,-0.4962,outer
-0.1437,-0.6712,inner
0.6659,-0.1179,inner
-0.5865,0.357,inner
0.5789,-0.6652,inner
-0.2596,0.437,inner
-0.4247,2.2986,outer
-0.5894,0.6072,inner
2.0074,-1.4296,outer
0.1898,-0.8623,inner
0.854,0.4483,inner
-1.0479,2.0116,outer
1.5917,1.5274,outer
0.1205,-0.2234,inner
1.0878,-2.337,outer
0.6893,-0.289,inner
-0.8033,-0.0881,inner
-0.4245,-0.4691,inner
-0.6423,-0.4888,inner
0.6661,0.21,inner
-1.3678,-2.0648,outer
-0.7029,0.0074,inner
1.6496,0.4224,outer
-1.0134,1.7717,outer
0.564,-2.1601,outer
-0.3281,0.2891,inner
-0.3007,-0.3552,inner
0.1415,0.2743,inner
2.0111,1.1328,outer
0.1852,0.8142,inner
1.8624,-0.6207,outer
1.5335,0.8891,outer
-0.7082,-0.539,inner
0.2727,-0.6784,inner
-0.2167,-2.2049,outer
0.6367,-0.4259,inner
-0.6758,-0.7591,inner
-1.6328,-1.2699,outer
-0.4656,0.4969,inner
0.0427,0.509,inner
-0.1539,0.2116,inner
-1.5663,1.3061,outer
0.2326,2.3291,outer
0.258,0.1518,inner
0.7338,0.5691,inner
-0.6461,-0.696,inner
0.1737,-1.5322,outer
-0.0234,0.706,inner
-0.956,-1.7554,outer
-0.3989,0.351,inner
-1.9712,-0.5437,outer
-0.6741,0.1813,inner
-0.7317,-0.4908,inner
-0.4665,-0.3265,inner
-0.6368,0.5133,inner
-1.5841,1.9796,outer
-0.1087,-0.1024,inner
-1.4056,-1.0579,outer
-2.4899,-0.2821,outer
-0.4849,-0.3139,inner
-0.8263,-0.2422,inner
-0.9928,-2.1963,outer
-0.3616,0.9064,inner
0.6285,-1.5381,outer
-0.2701,0.6322,inner
-0.6525,-0.7855,inner
0.7942,0.4743,inner
-0.5333,1.6397,outer
-2.0858,-1.2697,outer
-0.4126,2.475,outer
0.2371,0.6107,inner
-0.2349,-1.5301,outer
0.1622,0.4727,inner
-0.3794,0.6391,inner
-0.3613,0.4115,inner
0.5863,0.5273,inner
0.8683,0.4343,inner
1.9724,-0.2216,outer
2.375,0.3248,outer
1.9424,0.7214,outer
0.8411,-1.952,outer
1.0874,-1.7406,outer
-0.5487,1.8138,outer
0.5653,-0.6181,inner
-0.6565,-1.7642,outer
1.3729,1.4114,outer
1.8554,-0.9524,outer
0.3785,0.1334,inner
1.3297,2.0522,outer
0.5812,-1.7969,outer
-0.5515,2.2847,outer
0.2826,0.4411,inner
-1.1799,1.3932,outer
-1.6946,-0.5334,outer
1.85,0.5272,outer
-0.2775,-0.8462,inner
0.0367,0.488,inner
0.0166,-0.603,inner
-0.1645,-0.5592,inner
-1.6161,1.2362,outer
1.3081,-1.4774,outer
1.6966,0.8922,outer
0.5195,-0.0358,inner
1.6345,-0.7897,outer
-0.1957,-2.3311,outer
0.2207,-0.9278,inner
0.6255,-0.1321,inner
-1.6889,-0.1817,outer
-0.2126,1.5841,outer
0.1544,-1.8203,outer
0.8285,2.3799,outer
0.0249,-1.7548,outer
-1.7154,-0.222,outer
1.7884,-0.686,outer
0.2151,0.4745,inner
-0.1249,0.8691,inner
-0.7171,-0.4753,inner
0.4495,2.1079,outer
-1.4096,-1.1952,outer
0.3434,-0.3362,inner
-0.8688,-1.4252,outer
0.2603,0.5377,inner
0.1483,-1.9219,outer
0.5175,-2.4035,outer
-1.6813,-0.5063,outer
0.6737,0.5287,inner
1.0321,1.9636,outer
0.5242,-0.3467,inner
-1.5122,-1.824,outer
-1.0313,0.165,inner
-0.4761,2.083,outer
-1.4281,2.0674,outer
-0.4284,-2.3111,outer
-2.0365,-1.4394,outer
-0.3857,-0.047,inner
-2.2298,-0.4069,outer
0.3088,-0.6802,inner
-2.3993,-0.4758,outer
-0.1971,0.2092,inner
1.8171,0.298,outer
0.3962,-0.5107,inner
-1.4865,-1.6536,outer
-0.3615,2.1148,outer
0.7316,0.4056,inner
-0.8614,1.7182,outer
-1.781,-0.8659,outer
0.6966,-0.1914,inner
0.6674,0.6143,inner
-0.1686,0.0554,inner
-1.3653,1.6779,outer
1.371,1.816,outer
-1.2075,-1.8647,outer
-1.5707,-1.522,outer
2.2996,0.8661,outer
-0.0439,-0.2129,inner
-0.2155,0.4288,inner
0.0958,0.7097,inner
-1.9256,1.5393,outer
-0.0853,-0.5055,inner
-0.5786,1.7715,outer
-0.7654,-0.0244,inner
-0.6783,0.582,inner
-0.5776,2.1635,outer
-1.4833,-0.59,outer
0.2964,0.0716,inner
0.6668,-0.4381,inner
0.0768,0.1912,inner
0.4027,0.0531,inner
0.3902,0.0214,inner
0.1927,0.3924,inner
-0.1768,0.8268,inner
-0.7886,2.1533,outer
-0.2389,-0.5231,inner
0.8454,-1.5673,outer
-0.0172,0.8854,inner
1.2958,-1.0007,outer
0.8353,0.1183,inner
-1.2502,2.0433,outer
0.3282,-0.8692,inner
0.2887,1.5488,outer
-0.6156,-0.4176,inner
1.5953,0.9898,outer
-0.2223,-0.8162,inner
-1.369,1.1083,outer
1.7576,-1.2548,outer
0.3265,0.193,inner
-1.7865,-1.6376,outer
-0.0628,-0.5181,inner
-0.587,-0.7569,inner
-0.2996,-0.208,inner
-0.6427,2.3939,outer
-0.2662,-0.6008,inner
-1.011,-1.945,outer
0.2089,-0.2983,inner
-0.0758,0.6924,inner
-0.4313,-0.26,inner
-0.5919,-0.4123,inner
-0.5631,0.2081,inner
-0.4999,-1.8687,outer
-0.118,2.2163,outer
0.3867,0.3997,inner
1.7661,-1.5494,outer
0.9124,0.1434,inner
2.4096,0.2589,outer
0.8106,-0.2901,inner
-0.7331,0.0476,inner
1.2385,-1.632,outer
0.2304,-0.5564,inner
0.2494,0.512,inner
-2.0517,-0.424,outer
-1.6166,-1.2303,outer
0.8223,0.0524,inner
0.6434,1.9807,outer
-1.4034,-1.1576,outer
-0.4638,-0.4106,inner
0.828,0.3598,inner
-0.9427,1.4722,outer
-0.0716,-0.8942,inner
-0.2557,-1.9062,outer
0.9509,0.3104,inner
1.8547,1.59,outer
0.3686,-0.1666,inner
1.0982,-1.5947,outer
0.3197,0.3693,inner
0.0932,-0.7763,inner
0.6282,0.3055,inner
-0.5406,-0.4865,inner
1.3577,1.5062,outer
-1.2343,-1.6386,outer
-0.8811,0.4781,inner
0.7999,-0.3138,inner
0.418,-1.4767,outer
0.3152,2.5225,outer
0.5485,-2.0295,outer
-0.3818,0.0476,inner
0.7335,0.147,inner
-0.4807,-0.0431,inner
-0.7948,2.2765,outer
0.7179,0.2631,inner
-0.7664,-0.1091,inner
0.4278,-0.3538,inner
0.3057,-0.3726,inner
-0.1192,2.0963,outer
-0.9814,1.1929,outer
-1.3458,1.8384,outer
-2.2457,0.2897,outer
0.8395,-0.548,inner
1.7052,1.3354,outer
-0.3901,0.2661,inner
-0.554,0.8709,inner
-0.3977,-0.7818,inner
0.1861,0.9235,inner
1.5817,-0.0297,outer
-1.2143,-1.5984,outer
0.0923,2.1981,outer
1.4742,-1.6971,outer
-0.4298,-0.3932,inner
2.3346,-0.4359,outer
1.5626,-1.7689,outer
0.27,0.0781,inner
0.4177,-0.9047,inner
0.5127,0.1409,inner
0.2017,-0.1789,inner
-1.6309,0.0111,outer
2.4382,-0.0026,outer
-0.1704,0.521,inner
-1.3792,1.8393,outer
-0.854,-0.294,inner
2.1623,-1.0312,outer
-0.1157,2.2145,outer
0.5196,-0.5747,inner
1.0787,-1.8182,outer
0.5133,-0.866,inner
0.5889,-1.541,outer
0.3129,-0.459,inner
0.5767,-0.7183,inner
0.925,1.4946,outer
-0.8625,-1.7582,outer
-0.54,-0.4552,inner
-0.6209,0.5951,inner
-0.3872,0.7295,inner
-1.569,0.4771,outer
-1.6724,1.0267,outer
0.7127,1.7652,outer
-0.9029,-0.2745,inner
-0.3391,-0.2458,inner
-1.5447,0.1043,outer
-0.9908,1.4743,outer
-1.6023,1.4112,outer
-1.5705,1.6753,outer
1.7992,0.0917,outer
0.7282,0.5142,inner
1.8495,-0.1819,outer
0.0008,-0.5466,inner
0.1396,-2.1976,outer
0.1812,-0.9541,inner
1.015,-1.9231,outer
-1.9121,-0.0129,outer
-0.1429,0.1559,inner
0.6132,-1.5255,outer
-1.7013,1.293,outer
-2.2449,-0.7084,outer
0.2396,0.4742,inner
-0.267,-0.0826,inner
0.8783,-1.7552,outer
-0.2751,0.5233,inner
-0.6304,0.4091,inner
-1.5469,-1.0442,outer
-0.4712,0.696,inner
0.4366,0.5362,inner
-0.4674,0.0954,inner
-0.1472,-0.7761,inner
-1.6519,0.1488,outer
2.2272,0.4263,outer
-1.9603,-0.708,outer
0.5266,0.6611,inner
0.5385,0.7114,inner
0.6879,0.3789,inner
-0.5305,2.0068,outer
-0.3048,0.6485,inner
-0.4626,-1.9595,outer
-0.7558,-1.6917,outer
-1.7671,-0.9293,outer
-0.2213,0.5573,inner
-1.4423,-1.3243,outer
0.0642,1.8766,outer
-0.5417,-0.2388,inner
1.1912,-1.7018,outer
1.0445,-1.9887,outer
-0.0683,0.9531,inner
1.8668,1.4659,outer
0.8883,1.6141,outer
-0.3112,0.3817,inner
0.7503,-2.2015,outer
0.3586,-0.7594,inner
-1.4499,-1.1226,outer
1.3369,0.5141,outer
0.9651,0.3179,inner
-2.1693,-0.7074,outer
-1.4148,0.9283,outer
-0.6186,-2.355,outer
0.3484,-0.956,inner
0.2569,0.4041,inner
0.1226,0.4134,inner
0.0824,0.0611,inner
-0.5708,0.0672,inner
-0.4015,-0.2455,inner
-0.2323,0.8836,inner
-0.0814,1.8158,outer
0.9696,-1.0248,outer
-0.6396,-0.1987,inner
0.6643,-0.4973,inner
0.9416,-1.5325,outer
-0.8789,0.1829,inner
0.7322,-0.1179,inner
0.2695,-0.0077,inner
1.428,2.0496,outer
-1.7229,1.2392,outer
-0.3241,-0.0497,inner
1.1748,-1.3753,outer
0.3334,-0.0083,inner
-0.2482,-0.1869,inner
1.7867,1.2182,outer
0.4298,-1.6156,outer
0.0638,-0.9366,inner
0.0069,2.3629,outer
-0.8545,0.0211,inner
-1.7523,1.6901,outer
0.2839,0.5436,inner
1.8013,0.25,outer
0.3896,-0.5861,inner
-0.2973,0.8498,inner
0.5662,0.0855,inner
-0.6026,0.4806,inner
0.7883,0.3511,inner
-0.703,-2.2474,outer
-0.514,0.645,inner
1.2577,-1.5293,outer
-0.8258,1.8226,outer
0.3111,-1.9382,outer
0.2042,0.3747,inner
-1.0356,-2.0711,outer
-1.3779,0.5881,outer
0.203,0.4146,inner
0.3877,1.9235,outer
-1.5889,-0.3815,outer
-1.7282,1.8129,outer
0.2627,0.6838,inner
-0.7945,0.4147,inner
1.8131,0.8428,outer
1.9546,-1.1254,outer
-0.5003,0.0017,inner
2.23,-0.4103,outer
-1.2323,1.8407,outer
0.254,-0.7163,inner
0.0737,-0.2329,inner
-0.128,0.9436,inner
0.8529,-0.2684,inner
-0.8188,2.0562,outer
0.7865,-1.5833,outer
1.9884,0.3328,outer
0.0066,-0.0459,inner
-1.7599,0.5426,outer
1.9242,0.5793,outer
0.7117,0.5794,inner
0.4934,0.3569,inner
1.7105,-1.3577,outer
-0.3382,0.9334,inner
0.7804,-0.3573,inner
-1.6442,-0.8762,outer
1.8225,0.6273,outer
-0.0125,0.0471,inner
0.445,0.4829,inner
-0.0015,0.5842,inner
0.0084,-0.4258,inner
0.0378,0.6155,inner
-0.4696,0.078,inner
2.0367,-0.6303,outer
0.0947,-0.9256,inner
-1.4849,0.3251,outer
-0.4348,0.3952,inner
-0.0658,0.1459,inner
1.9913,-0.6112,outer
-0.4041,1.6352,outer
0.0625,-0.5987,inner
-1.9207,-1.5497,outer
-0.9509,0.2938,inner
0.7238,-0.7123,inner
-0.214,-0.423,inner
1.6793,-1.5632,outer
0.2508,-0.7262,inner
-0.0973,-0.1537,inner
-0.3856,0.9055,inner
-1.7066,0.9587,outer
0.852,1.5712,outer
0.6332,0.6306,inner
0.4291,0.712,inner
-1.4804,-0.4281,outer
-0.9317,1.5594,outer
-0.3513,0.5003,inner
1.4535,1.5472,outer
-0.2728,-0.6794,inner
-0.2117,1.545,outer
0.4362,0.8191,inner
0.5301,-0.2349,inner
1.6485,-0.7795,outer
0.279,-0.2731,inner
-1.4777,-1.2832,outer
-2.1088,0.2874,outer
-0.619,2.136,outer
2.0327,1.2008,outer
2.2733,-0.5479,outer
0.5497,-0.059,inner
-1.863,-0.603,outer
0.3829,-2.0948,outer
0.905,-0.133,inner
1.5841,1.1977,outer
0.2536,-0.673,inner
1.019,2.0674,outer
2.0097,-0.2516,outer
0.6249,0.7913,inner
1.7785,0.5222,outer
1.1673,-1.1253,outer
-1.9429,-0.9947,outer
-0.061,-0.5795,inner
0.9721,0.253,inner
-0.2957,0.7448,inner
1.05,-1.9384,outer
-0.4195,0.338,inner
-0.5733,0.592,inner
1.1128,1.9869,outer
0.0127,-0.7405,inner
-0.9087,-0.1136,inner
-0.8597,0.3237,inner
0.6886,0.257,inner
0.8395,-1.4493,outer
-0.3861,0.5053,inner
-0.6793,-0.4726,inner
0.776,0.0446,inner
0.9135,-0.4718,inner
-0.1079,0.6423,inner
-0.5241,0.248,inner
0.7281,-0.4922,inner
2.152,-0.5379,outer
-0.721,0.0231,inner
0.328,0.9058,inner
0.0615,0.3884,inner
0.5265,-0.3509,inner
-1.627,0.8581,outer
-0.3497,-0.8632,inner
-0.3096,-2.3345,outer
1.8136,0.4326,outer
0.5465,-0.3106,inner
-1.8694,1.0295,outer
-0.7992,-2.1614,outer
1.2745,1.0812,outer
1.3308,-1.5396,outer
-0.1657,-0.4523,inner
0.1854,-0.2186,inner
0.2754,1.5856,outer
-0.8198,-2.1091,outer
-0.9129,0.3183,inner
0.3167,-0.5185,inner
-0.0524,0.6794,inner
-0.3974,-0.5612,inner
-0.0109,-1.9604,outer
1.737,-0.2398,outer
0.3584,-0.5262,inner
0.385,1.8346,outer
-0.3131,-0.5405,inner
-0.7792,0.6373,inner
1.3975,0.8736,outer
-2.206,-0.6913,outer
-1.7042,0.6422,outer
0.6265,2.0708,outer
-0.6798,0.4594,inner
-0.9252,0.1828,inner
0.6959,1.9653,outer
2.1359,-1.1316,outer
0.0475,-1.5923,outer
0.0327,-0.1696,inner
-0.325,-2.1281,outer
0.3258,0.468,inner
-0.2646,0.7715,inner
-1.633,0.281,outer
-1.7736,-1.2626,outer
-1.4615,-1.9341,outer
-0.0041,-0.5046,inner
0.2234,-0.9017,inner
-0.4884,-0.4328,inner
0.8502,-1.3297,outer
0.2353,-2.335,outer
1.5645,-0.2913,outer
-0.8132,2.3049,outer
0.3928,-0.6995,inner
1.2122,1.23,outer
-0.6716,-0.809,inner
0.5465,0.4837,inner
1.8729,-1.6288,outer
0.6962,1.4882,outer
1.0454,2.1095,outer
-0.0227,2.1503,outer
1.8613,0.5854,outer
1.5605,-0.1658,outer
-0.0349,0.5328,inner
-1.6593,0.5947,outer
-0.6542,-0.0038,inner
-0.5565,-0.1936,inner
-0.0981,0.1613,inner
0.4279,-0.8713,inner
1.2213,1.8224,outer
0.7215,0.3983,inner
0.2387,0.5632,inner
0.5243,0.2927,inner
1.614,1.5376,outer
0.9529,-2.0031,outer
-0.3221,-0.1164,inner
-0.3438,0.6984,inner
0.5512,0.2576,inner
1.2668,-1.0215,outer
-1.9519,-0.6488,outer
-0.0455,0.8608,inner
0.6771,1.5301,outer
-0.7149,-0.4046,inner
2.0149,1.5231,outer
-0.6682,0.1004,inner
0.6709,-0.4943,inner
2.2024,-0.0415,outer
-1.23,-1.288,outer
0.0147,-0.7475,inner
-0.5897,-2.3165,outer
0.0111,0.5838,inner
1.7989,-0.6122,outer
-0.9091,-1.9788,outer
0.8258,0.3932,inner
-1.1473,-2.1979,outer
0.654,0.3462,inner
-0.3346,-0.4007,inner
-1.9938,0.9706,outer
1.9359,0.4526,outer
0.3795,0.0942,inner
-0.2383,0.0813,inner
-0.2631,-1.9052,outer
0.2888,-0.0508,inner
0.4903,-0.612,inner
0.3739,0.2926,inner
0.8291,0.4809,inner
-0.5624,-0.1682,inner
-1.0009,2.007,outer
-0.5425,0.5949,inner
1.8559,0.5553,outer
1.6972,0.2865,outer
0.9121,0.1316,inner
0.8714,-0.4582,inner
0.6852,-0.0566,inner
-0.0065,-0.4338,inner
-0.1599,-0.0596,inner
0.2212,0.0046,inner
0.649,1.8032,outer
0.0612,0.8195,inner
1.9427,-0.8186,outer
-1.7721,0.2645,outer
0.4025,0.0364,inner
-1.3038,1.1685,outer
-0.6799,0.0373,inner
-1.6359,0.5914,outer
-0.7083,0.3679,inner
-0.6726,0.5196,inner
-0.4263,0.2696,inner
1.2667,-1.4756,outer
1.4164,-1.3625,outer
-0.5696,-1.8227,outer
0.058,-0.6738,inner
0.5909,0.7709,inner
-0.7158,-0.3405,inner
0.3834,0.4594,inner
0.9722,-0.1921,inner
-0.0163,-0.5215,inner
0.1966,-0.1959,inner
-0.09,-0.1304,inner
0.3836,-0.5232,inner
-0.2683,-0.7102,inner
-0.4618,0.4368,inner
-0.7543,0.0101,inner
-1.7631,-0.8167,outer
-0.2449,2.1169,outer
-0.9604,-1.8451,outer
-0.5607,-2.3153,outer
-1.1076,1.4329,outer
0.5117,-0.6938,inner
-0.8006,0.5944,inner
-0.1814,0.9135,inner
0.3122,-1.919,outer
0.0096,0.4871,inner
0.0215,0.6908,inner
1.3152,1.7414,outer
-0.5891,0.6037,inner
0.615,-0.6008,inner
0.213,0.5851,inner
-0.9823,0.1212,inner
-0.3437,-2.4347,outer
-1.5907,-1.0913,outer
0.4392,-0.6107,inner
0.4129,0.7941,inner
-0.0381,-1.654,outer
0.3196,-1.7843,outer
-1.7534,-1.3023,outer
0.5564,2.2837,outer
-1.5198,1.098,outer
-0.5596,-1.782,outer
0.3416,-0.8085,inner
2.1643,-0.8265,outer
1.4794,-1.565,outer
0.308,2.1432,outer
-0.0149,-0.7656,inner
1.6588,-1.156,outer
0.4252,-1.6107,outer
1.8697,-0.0687,outer
-1.7869,0.0609,outer
0.1847,-2.1764,outer
0.3457,2.3039,outer
0.5887,-1.8524,outer
0.7027,0.6297,inner
1.6562,0.6855,outer
0.6275,-2.2097,outer
-0.5867,0.4395,inner
0.4896,0.2538,inner
1.2898,1.5638,outer
-0.5496,0.0109,inner
0.6179,0.3768,inner
-0.5107,0.1898,inner
-1.3106,-1.1629,outer
0.5777,-0.1915,inner
-0.9908,-1.2372,outer
0.6527,-0.4994,inner
1.5803,1.3383,outer
-0.1003,-1.7395,outer
0.7925,-0.5494,inner
-0.075,-0.358,inner
0.7109,0.5599,inner
0.3003,0.0762,inner
0.0714,0.033,inner
0.3182,0.0861,inner
1.3457,-1.2008,outer
1.9403,-0.8464,outer
-2.369,-0.2377,outer
1.0428,-1.8536,outer
0.7364,0.5661,inner
0.585,-0.6318,inner
0.9584,0.071,inner
-0.46,0.3365,inner
-0.6194,0.1448,inner
0.3234,0.0229,inner
-0.4013,-0.3118,inner
-0.0034,-0.3512,inner
1.0152,-1.4217,outer
0.1941,0.2668,inner
1.1542,-1.2441,outer
-0.0277,1.9834,outer
2.2508,0.1964,outer
-1.9425,1.1361,outer
-0.3429,0.19,inner
-1.3825,2.1025,outer
-2.3334,-0.1785,outer
-0.602,-0.4549,inner
-1.5405,0.7935,outer
1.674,-1.2385,outer
-0.5555,-0.4995,inner
-0.1461,0.3309,inner
0.2825,-0.1861,inner
-0.4239,0.3611,inner
-0.6637,-0.7134,inner
0.0013,-0.5629,inner
2.3277,0.8048,outer
-0.2216,2.0865,outer
-0.464,-0.1754,inner
1.5278,1.3509,outer
1.9433,-0.1333,outer
-1.7993,-0.337,outer
-2.1424,1.2856,outer
0.249,-1.7166,outer
0.1699,0.074,inner
0.5987,-0.3183,inner
1.9845,1.0499,outer
-0.1689,0.8609,inner
-0.8545,-0.2148,inner
-0.7169,-0.3284,inner
-0.5903,1.5163,outer
0.6924,-0.1817,inner
0.4008,0.1233,inner
-1.8347,0.2674,outer
1.0092,-2.1623,outer
-2.124,-0.1528,outer
1.1933,1.8373,outer
-0.4084,0.7008,inner
1.3436,1.4924,outer
0.7382,1.7473,outer
-0.7768,0.3853,inner
-0.0065,0.8351,inner
-0.2213,0.8195,inner
-0.7073,0.0217,inner
-0.963,-0.2794,inner
0.851,-1.9544,outer
0.3207,0.4464,inner
-2.2869,0.0985,outer
0.1577,-0.6659,inner
0.8093,-1.6748,outer
0.2456,-0.5812,inner
0.7518,-0.0963,inner
1.2648,-1.8616,outer
0.5413,1.4119,outer
2.0232,-0.5878,outer
-0.0985,1.5857,outer
0.4038,-0.8075,inner
0.1899,0.0631,inner
-1.735,0.2316,outer
0.5992,-0.1443,inner
0.2251,-1.7032,outer
1.5552,0.9223,outer
0.3359,0.6019,inner
0.3496,0.3694,inner
-0.9604,1.2335,outer
-0.0534,-2.432,outer
0.009,0.2837,inner
0.7078,0.5318,inner
0.4737,0.2876,inner
0.965,-0.2146,inner
-0.0464,-2.3157,outer
-0.8169,1.9704,outer
0.4444,-0.2485,inner
0.0457,0.3509,inner
0.2403,0.6139,inner
-1.0776,1.6381,outer
-0.732,-0.5771,inner
1.5481,-0.6318,outer
-0.5691,0.6507,inner
-0.3027,0.3801,inner
1.4968,0.084,outer
-0.8147,-1.9807,outer
0.2979,-2.2351,outer
-0.3186,0.436,inner
-0.7139,2.1872,outer
-0.6773,2.1473,outer
0.0998,0.896,inner
-0.3564,-0.6093,inner
1.9577,-0.7904,outer
-0.5067,0.3076,inner
2.0594,0.7594,outer
0.0826,-0.7124,inner
0.4899,0.724,inner
0.2635,-0.9056,inner
-0.2397,-0.2778,inner
-2.1647,-1.0092,outer
-0.6405,2.2316,outer
-0.3243,-1.4675,outer
-0.7084,-0.4253,inner
0.406,0.936,inner
0.4834,0.8729,inner
-0.9065,0.0071,inner
1.5159,-1.5193,outer
-0.8531,-2.3098,outer
0.2066,0.2914,inner
1.2733,1.5122,outer
0.653,0.2673,inner
-0.4054,0.0244,inner
-0.6325,-0.741,inner
0.4723,-1.9651,outer
0.5383,0.5365,inner
0.3235,-2.0525,outer
0.3663,0.6162,inner
1.6068,1.8595,outer
-1.9298,1.3231,outer
0.2454,-0.5517,inner
-0.7957,-0.3315,inner
0.6781,0.6877,inner
-1.9384,-0.1077,outer
0.2007,-1.4091,outer
1.3952,0.8456,outer
-1.7173,1.5899,outer
-0.7882,0.5164,inner
2.0179,-0.4023,outer
-0.9354,-1.3575,outer
0.4303,0.719,inner
1.6145,-1.3738,outer
0.7605,0.4204,inner
-0.666,-0.3833,inner
-0.006,-0.8358,inner
0.013,0.5201,inner
-0.2195,0.6029,inner
-1.0971,2.0807,outer
-0.2017,0.8704,inner
0.5269,0.0599,inner
-0.5198,-1.709,outer
-0.7049,0.3991,inner
0.9355,-2.2637,outer
-0.4003,0.7762,inner
0.6561,0.3406,inner
0.2926,-2.2123,outer
0.7773,1.4322,outer
0.1796,-0.2813,inner
-1.9529,0.0056,outer
-1.8508,-0.4251,outer
-0.9781,-1.9681,outer
0.6942,0.3226,inner
2.197,0.0068,outer
0.0008,-0.5501,inner
-0.3077,-0.0582,inner
-1.1466,-1.1109,outer
-0.6712,1.6868,outer
0.3321,-0.0232,inner
-2.082,1.2547,outer
0.4458,-0.2061,inner
0.6271,-1.4581,outer
0.8115,1.3774,outer
1.3071,-1.6646,outer
0.0385,-0.3595,inner
-1.434,0.7457,outer
0.229,-0.9984,inner
-1.547,0.9608,outer
0.1436,-2.0417,outer
0.7057,0.4314,inner
2.1162,1.1954,outer
-0.0797,-0.045,inner
0.2717,0.5992,inner
0.3263,0.4018,inner
0.0726,0.6408,inner
-1.1957,-1.4266,outer
0.2514,0.2788,inner
-1.7753,0.7931,outer
1.7854,0.9907,outer
1.3782,1.6127,outer
0.2044,-0.1594,inner
0.472,-0.5057,inner
-1.433,-1.7866,outer
0.1289,-0.1855,inner
0.0445,-0.214,inner
-1.9109,0.7802,outer
0.3339,-0.7397,inner
0.2396,-0.0061,inner
0.5287,0.7554,inner
0.5142,0.4848,inner
0.2776,2.3861,outer
0.7344,-0.3927,inner
1.3396,-1.6548,outer
-1.2267,-1.0977,outer
2.1489,-0.9792,outer
0.3367,-0.9305,inner
1.271,1.3429,outer
0.7452,0.5228,inner
1.8184,-0.5581,outer
-0.7898,-0.191,inner
0.1252,-0.63,inner
0.0504,0.0206,inner
-0.3752,-0.6926,inner
0.4875,-0.6896,inner
-0.9132,2.0311,outer
-0.6055,0.7666,inner
0.5896,-0.3536,inner
1.7008,0.6366,outer
0.877,-0.1034,inner
0.1407,-0.2047,inner
0.7618,0.2494,inner
-1.7852,-1.211,outer
-0.9627,0.064,inner
-0.2954,-0.4722,inner
0.0839,0.6929,inner
0.0227,0.3815,inner
1.0354,-0.3139,inner
1.2781,0.888,outer
0.2893,0.591,inner
-1.7497,0.9861,outer
1.9062,0.6753,outer
-1.8423,1.5356,outer
0.7939,-0.3016,inner
0.3202,-0.7104,inner
0.3195,2.3113,outer
0.8279,-0.3504,inner
1.4963,1.6384,outer
1.7998,-1.4843,outer
1.4904,0.4112,outer
-0.7013,0.6244,inner
1.3741,1.8844,outer
2.4113,0.0937,outer
0.7384,-0.4341,inner
-0.2788,0.35,inner
-0.9188,0.377,inner
0.625,-0.0401,inner
-0.2658,-0.6024,inner
0.1133,-0.2148,inner
0.3373,-0.0642,inner
-0.7522,-0.2128,inner
-0.6073,2.3518,outer
-1.2812,-1.6099,outer
-2.0551,-1.33,outer
1.7331,-0.0657,outer
2.2098,-0.9447,outer
-0.2829,-0.3959,inner
-1.4327,0.7399,outer
0.1592,0.3636,inner
-1.237,-1.1327,outer
0.7923,-1.7946,outer
1.7026,1.4326,outer
0.8114,-0.175,inner
-0.661,-0.6599,inner
1.7324,-1.7128,outer
0.0699,-2.2914,outer
0.7014,-0.2038,inner
0.8402,-0.1207,inner
1.8213,1.322,outer
0.777,0.0849,inner
0.4534,0.0984,inner
-1.9366,-0.2194,outer
-0.9854,2.2113,outer
0.3342,-0.6726,inner
-0.17,-0.8093,inner
0.3879,-1.4295,outer
0.9112,-2.1848,outer
-0.2767,2.3917,outer
-2.4963,0.2736,outer
2.0621,-0.8023,outer
-0.4439,0.1202,inner
-0.3673,-0.1821,inner
0.5238,0.6686,inner
-0.3378,-0.2059,inner
0.3979,0.3047,inner
-0.3066,-0.5461,inner
0.3648,1.5523,outer
-1.2269,-2.0277,outer
0.5404,1.4658,outer
0.1888,-0.2657,inner
0.0301,1.9142,outer
0.3328,-0.473,inner
-0.3605,-0.1638,inner
-0.7629,0.6734,inner
-1.6082,-1.7073,outer
-1.4351,1.9445,outer
0.1228,0.5906,inner
1.6847,0.7179,outer
1.0692,2.2543,outer
-0.032,0.9705,inner
1.2031,1.4963,outer
2.0215,0.3505,outer
1.723,-0.895,outer
1.4853,1.1148,outer
0.4427,-0.3009,inner
